Date,arabica_futures_cents_lb
2023-08-22 00:00:00-04:00,146.60000610351562
2023-08-23 00:00:00-04:00,152.9499969482422
2023-08-24 00:00:00-04:00,153.0
2023-08-25 00:00:00-04:00,151.75
2023-08-28 00:00:00-04:00,151.8000030517578
2023-08-29 00:00:00-04:00,151.35000610351562
2023-08-30 00:00:00-04:00,153.35000610351562
2023-08-31 00:00:00-04:00,152.6999969482422
2023-09-01 00:00:00-04:00,150.9499969482422
2023-09-05 00:00:00-04:00,151.39999389648438
2023-09-06 00:00:00-04:00,151.75
2023-09-07 00:00:00-04:00,147.39999389648438
2023-09-08 00:00:00-04:00,146.25
2023-09-11 00:00:00-04:00,151.5500030517578
2023-09-12 00:00:00-04:00,150.6999969482422
2023-09-13 00:00:00-04:00,151.0500030517578
2023-09-14 00:00:00-04:00,153.10000610351562
2023-09-15 00:00:00-04:00,158.25
2023-09-18 00:00:00-04:00,158.6999969482422
2023-09-19 00:00:00-04:00,167.5
2023-09-20 00:00:00-04:00,158.1999969482422
2023-09-21 00:00:00-04:00,154.85000610351562
2023-09-22 00:00:00-04:00,151.14999389648438
2023-09-25 00:00:00-04:00,148.8000030517578
2023-09-26 00:00:00-04:00,150.85000610351562
2023-09-27 00:00:00-04:00,149.25
2023-09-28 00:00:00-04:00,147.1999969482422
2023-09-29 00:00:00-04:00,146.14999389648438
2023-10-02 00:00:00-04:00,149.10000610351562
2023-10-03 00:00:00-04:00,148.75
2023-10-04 00:00:00-04:00,146.35000610351562
2023-10-05 00:00:00-04:00,145.39999389648438
2023-10-06 00:00:00-04:00,146.0500030517578
2023-10-09 00:00:00-04:00,146.0500030517578
2023-10-10 00:00:00-04:00,147.5
2023-10-11 00:00:00-04:00,147.6999969482422
2023-10-12 00:00:00-04:00,149.3000030517578
2023-10-13 00:00:00-04:00,154.89999389648438
2023-10-16 00:00:00-04:00,154.14999389648438
2023-10-17 00:00:00-04:00,157.0500030517578
2023-10-18 00:00:00-04:00,158.0500030517578
2023-10-19 00:00:00-04:00,163.9499969482422
2023-10-20 00:00:00-04:00,165.25
2023-10-23 00:00:00-04:00,165.85000610351562
2023-10-24 00:00:00-04:00,168.14999389648438
2023-10-25 00:00:00-04:00,162.3000030517578
2023-10-26 00:00:00-04:00,161.1999969482422
2023-10-27 00:00:00-04:00,160.9499969482422
2023-10-30 00:00:00-04:00,159.10000610351562
2023-10-31 00:00:00-04:00,167.3000030517578
2023-11-01 00:00:00-04:00,159.8000030517578
2023-11-02 00:00:00-04:00,165.35000610351562
2023-11-03 00:00:00-04:00,170.89999389648438
2023-11-06 00:00:00-05:00,173.6999969482422
2023-11-07 00:00:00-05:00,170.75
2023-11-08 00:00:00-05:00,174.35000610351562
