Date,usd_ugx_rate
2025-03-05 00:00:00+00:00,3632.38037109375
2025-03-06 00:00:00+00:00,3624.208251953125
2025-03-07 00:00:00+00:00,3631.935546875
2025-03-10 00:00:00+00:00,3632.1689453125
2025-03-11 00:00:00+00:00,3629.9599609375
2025-03-12 00:00:00+00:00,3628.361083984375
2025-03-13 00:00:00+00:00,3627.934814453125
2025-03-14 00:00:00+00:00,3621.39306640625
2025-03-17 00:00:00+00:00,3615.47265625
2025-03-18 00:00:00+00:00,3627.97216796875
2025-03-19 00:00:00+00:00,3623.291259765625
2025-03-20 00:00:00+00:00,3623.51708984375
2025-03-21 00:00:00+00:00,3622.67431640625
2025-03-24 00:00:00+00:00,3615.720458984375
2025-03-25 00:00:00+00:00,3626.05029296875
2025-03-26 00:00:00+00:00,3623.847900390625
2025-03-27 00:00:00+00:00,3625.9462890625
2025-03-28 00:00:00+00:00,3620.882080078125
2025-03-31 00:00:00+01:00,3581.171142578125
2025-04-01 00:00:00+01:00,3618.767578125
2025-04-02 00:00:00+01:00,3614.363037109375
2025-04-03 00:00:00+01:00,3604.287841796875
2025-04-04 00:00:00+01:00,3603.122802734375
2025-04-07 00:00:00+01:00,3636.944091796875
2025-04-08 00:00:00+01:00,3677.061279296875
2025-04-09 00:00:00+01:00,3666.54638671875
2025-04-10 00:00:00+01:00,3649.767333984375
2025-04-11 00:00:00+01:00,3646.115478515625
2025-04-14 00:00:00+01:00,3633.63818359375
2025-04-15 00:00:00+01:00,3627.5185546875
2025-04-16 00:00:00+01:00,3629.67431640625
2025-04-17 00:00:00+01:00,3625.30859375
2025-04-22 00:00:00+01:00,3623.96630859375
2025-04-23 00:00:00+01:00,3620.807373046875
2025-04-24 00:00:00+01:00,3626.063720703125
2025-04-25 00:00:00+01:00,3624.1015625
2025-04-28 00:00:00+01:00,3625.9736328125
2025-04-29 00:00:00+01:00,3628.977294921875
2025-04-30 00:00:00+01:00,3624.222900390625
2025-05-01 00:00:00+01:00,3622.60498046875
2025-05-02 00:00:00+01:00,3634.4697265625
2025-05-05 00:00:00+01:00,3632.181884765625
2025-05-06 00:00:00+01:00,3614.107666015625
2025-05-07 00:00:00+01:00,3617.489013671875
2025-05-08 00:00:00+01:00,3619.407958984375
2025-05-09 00:00:00+01:00,3618.92041015625
2025-05-12 00:00:00+01:00,3617.2197265625
2025-05-13 00:00:00+01:00,3612.140869140625
2025-05-14 00:00:00+01:00,3617.67333984375
2025-05-15 00:00:00+01:00,3617.6748046875
2025-05-16 00:00:00+01:00,3612.288818359375
2025-05-19 00:00:00+01:00,3623.457275390625
2025-05-20 00:00:00+01:00,3617.91943359375
2025-05-21 00:00:00+01:00,3611.6357421875
2025-05-22 00:00:00+01:00,3611.56298828125
2025-05-23 00:00:00+01:00,3607.25341796875
2025-05-26 00:00:00+01:00,3604.697265625
2025-05-27 00:00:00+01:00,3609.70556640625
2025-05-28 00:00:00+01:00,3608.622314453125
2025-05-29 00:00:00+01:00,3604.280029296875
2025-05-30 00:00:00+01:00,3596.911865234375
2025-06-02 00:00:00+01:00,3587.6455078125
2025-06-03 00:00:00+01:00,3599.64453125
2025-06-04 00:00:00+01:00,3604.141357421875
2025-06-05 00:00:00+01:00,3600.486572265625
2025-06-06 00:00:00+01:00,3590.17236328125
2025-06-09 00:00:00+01:00,3586.6181640625
2025-06-10 00:00:00+01:00,3580.73291015625
2025-06-11 00:00:00+01:00,3567.007080078125
2025-06-12 00:00:00+01:00,3548.00341796875
2025-06-13 00:00:00+01:00,3546.218505859375
2025-06-16 00:00:00+01:00,3548.95947265625
2025-06-17 00:00:00+01:00,3564.505126953125
2025-06-18 00:00:00+01:00,3554.8720703125
2025-06-19 00:00:00+01:00,3560.513427734375
2025-06-20 00:00:00+01:00,3562.456298828125
2025-06-23 00:00:00+01:00,3564.51953125
2025-06-24 00:00:00+01:00,3566.338134765625
2025-06-25 00:00:00+01:00,3557.39404296875
2025-06-26 00:00:00+01:00,3552.645751953125
2025-06-27 00:00:00+01:00,3549.2216796875
2025-06-30 00:00:00+01:00,3553.849365234375
2025-07-01 00:00:00+01:00,3556.730712890625
2025-07-02 00:00:00+01:00,3557.230224609375
2025-07-03 00:00:00+01:00,3539.133056640625
2025-07-04 00:00:00+01:00,3549.77392578125
2025-07-07 00:00:00+01:00,3548.8388671875
2025-07-08 00:00:00+01:00,3549.392578125
2025-07-09 00:00:00+01:00,3554.21875
2025-07-10 00:00:00+01:00,3551.19580078125
2025-07-11 00:00:00+01:00,3547.493896484375
2025-07-14 00:00:00+01:00,3544.953125
2025-07-15 00:00:00+01:00,3545.180419921875
2025-07-16 00:00:00+01:00,3548.349853515625
2025-07-17 00:00:00+01:00,3545.446044921875
2025-07-18 00:00:00+01:00,3539.197509765625
2025-07-21 00:00:00+01:00,3547.8740234375
2025-07-22 00:00:00+01:00,3540.339111328125
2025-07-23 00:00:00+01:00,3549.94189453125
2025-07-24 00:00:00+01:00,3551.920654296875
2025-07-25 00:00:00+01:00,3550.34619140625
2025-07-28 00:00:00+01:00,3540.87744140625
2025-07-29 00:00:00+01:00,3547.87353515625
2025-07-30 00:00:00+01:00,3549.052490234375
2025-07-31 00:00:00+01:00,3547.525634765625
2025-08-01 00:00:00+01:00,3543.983154296875
2025-08-04 00:00:00+01:00,3490.789794921875
2025-08-05 00:00:00+01:00,3536.56103515625
2025-08-06 00:00:00+01:00,3541.456298828125
2025-08-07 00:00:00+01:00,3531.23095703125
2025-08-08 00:00:00+01:00,3535.5029296875
2025-08-11 00:00:00+01:00,3525.170654296875
2025-08-12 00:00:00+01:00,3525.89013671875
2025-08-13 00:00:00+01:00,3521.557373046875
2025-08-14 00:00:00+01:00,3521.866455078125
2025-08-15 00:00:00+01:00,3520.58154296875
2025-08-18 00:00:00+01:00,3516.042236328125
2025-08-19 00:00:00+01:00,3518.20068359375
2025-08-20 00:00:00+01:00,3527.0712890625
2025-08-21 00:00:00+01:00,3521.724609375
2025-08-22 00:00:00+01:00,3524.954833984375
2025-08-25 00:00:00+01:00,3485.863037109375
2025-08-26 00:00:00+01:00,3522.09326171875
2025-08-27 00:00:00+01:00,3521.764404296875
2025-08-28 00:00:00+01:00,3523.08447265625
2025-08-29 00:00:00+01:00,3513.535400390625
2025-09-01 00:00:00+01:00,3504.598876953125
2025-09-02 00:00:00+01:00,3506.07861328125
2025-09-03 00:00:00+01:00,3501.910400390625
2025-09-04 00:00:00+01:00,3494.278564453125
2025-09-05 00:00:00+01:00,3481.232666015625
2025-09-08 00:00:00+01:00,3470.24951171875
2025-09-09 00:00:00+01:00,3469.617431640625
2025-09-10 00:00:00+01:00,3464.617919921875
2025-09-11 00:00:00+01:00,3471.14208984375
2025-09-12 00:00:00+01:00,3470.359375
2025-09-15 00:00:00+01:00,3477.556640625
2025-09-16 00:00:00+01:00,3465.184326171875
2025-09-17 00:00:00+01:00,3466.141357421875
2025-09-18 00:00:00+01:00,3461.587158203125
2025-09-19 00:00:00+01:00,3465.45751953125
2025-09-22 00:00:00+01:00,3468.26708984375
2025-09-23 00:00:00+01:00,3461.946533203125
2025-09-24 00:00:00+01:00,3465.01708984375
2025-09-25 00:00:00+01:00,3459.50927734375
2025-09-26 00:00:00+01:00,3465.38232421875
2025-09-29 00:00:00+01:00,3443.974609375
2025-09-30 00:00:00+01:00,3452.838134765625
2025-10-01 00:00:00+01:00,3453.989990234375
2025-10-02 00:00:00+01:00,3434.317626953125
2025-10-03 00:00:00+01:00,3426.73828125
